VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,PUBorough,PUZone,PUservice_zone,DOBorough,DOZone,DOservice_zone
2,2023-01-11 04:25:03,2023-01-11 04:47:37,N,99.0,1,263,4.0,1.603,3.89,1.5,0.5,2.29,12.24,,0.0,20.42,1.0,1.0,0.0,Unknown,Unknown,Unknown,Brooklyn,Greenpoint,Boro Zone
2,2023-01-31 18:38:03,2023-01-31 19:20:49,Y,6.0,263,138,0.0,3.708,8.69,3.75,0.5,0.0,6.55,,0.3,22.29,2.0,2.0,2.5,Brooklyn,Greenpoint,Boro Zone,Queens,JFK Airport,Airports
1,2023-01-11 00:36:23,2023-01-11 01:18:08,Y,3.0,132,4,3.0,3.393,11.05,3.75,0.5,0.0,0.0,,0.3,18.35,2.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-06 05:19:17,2023-01-06 05:42:59,N,1.0,75,7,9.0,2.73,5.38,1.0,0.5,0.0,6.55,,0.0,16.18,2.0,1.0,2.75,Manhattan,Bloomingdale,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-26 22:34:41,2023-01-26 23:05:01,N,4.0,41,132,5.0,3.663,10.69,2.0,0.5,0.0,12.24,,0.3,28.23,1.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Queens,LaGuardia Airport,Airports
1,2023-01-30 04:01:47,2023-01-30 04:16:08,N,2.0,74,75,1.0,2.128,10.21,5.5,0.5,3.14,17.0,,0.3,39.15,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-31 10:35:46,2023-01-31 10:56:08,N,5.0,132,74,9.0,3.556,10.18,1.0,0.5,0.0,12.24,,0.0,23.92,2.0,2.0,0.0,Queens,LaGuardia Airport,Airports,Manhattan,Morningside Heights,Boro Zone
2,2023-01-10 05:05:28,2023-01-10 05:44:14,Y,1.0,239,74,9.0,2.571,5.83,1.5,0.0,2.12,17.0,,0.0,29.2,1.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-30 18:38:56,2023-01-30 18:44:35,N,4.0,41,7,6.0,0.532,3.93,2.75,0.5,0.29,0.0,,0.0,7.47,1.0,2.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Queens,Steinway,Boro Zone
1,2023-01-19 23:48:40,2023-01-20 00:00:00,Y,6.0,74,239,0.0,3.496,11.66,3.75,0.0,0.0,0.0,,0.0,18.16,2.0,2.0,2.75,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-20 02:15:29,2023-01-20 02:58:16,N,2.0,263,132,1.0,2.7,10.08,5.5,0.0,0.0,9.5,,0.3,27.88,2.0,2.0,2.5,Brooklyn,Greenpoint,Boro Zone,Queens,LaGuardia Airport,Airports
1,2023-01-20 11:07:21,2023-01-20 11:35:18,N,4.0,75,138,5.0,0.41,2.5,5.0,0.0,0.22,0.0,,0.0,10.22,1.0,1.0,2.5,Manhattan,Bloomingdale,Boro Zone,Queens,JFK Airport,Airports
1,2023-01-05 19:49:38,2023-01-05 20:28:35,Y,6.0,132,142,0.0,4.4,10.07,3.5,0.0,0.0,5.76,,0.0,21.83,1.0,2.0,2.5,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-07 06:43:21,2023-01-07 07:09:14,Y,6.0,181,263,1.0,0.858,6.4,3.75,0.0,0.34,6.55,,0.0,19.79,1.0,2.0,2.75,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-16 11:48:06,2023-01-16 11:56:09,N,4.0,1,1,2.0,0.3,2.5,1.25,0.0,0.83,0.0,,0.3,7.38,1.0,2.0,2.5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2023-01-06 15:04:35,2023-01-06 15:30:08,N,99.0,75,1,1.0,5.091,15.03,3.0,0.0,2.24,5.76,,0.3,26.33,1.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Unknown,Unknown,Unknown
1,2023-01-28 22:46:42,2023-01-28 23:10:05,N,99.0,75,138,3.0,4.562,13.3,2.0,0.5,1.02,9.5,,0.3,26.62,1.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Queens,JFK Airport,Airports
2,2023-01-27 07:09:18,2023-01-27 07:46:36,N,2.0,239,4,0.0,0.145,2.5,0.0,0.0,0.0,12.24,,0.0,17.49,2.0,1.0,2.75,Manhattan,Central Park,Yellow Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-08 15:46:56,2023-01-08 16:21:13,Y,3.0,74,41,3.0,1.151,4.55,2.75,0.5,0.97,5.76,,0.3,17.33,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-18 09:06:24,2023-01-18 09:13:27,N,99.0,132,132,5.0,3.238,6.98,2.5,0.0,1.02,12.24,,0.0,22.74,1.0,1.0,0.0,Queens,LaGuardia Airport,Airports,Queens,LaGuardia Airport,Airports
1,2023-01-08 10:05:47,2023-01-08 10:18:25,N,3.0,239,263,9.0,5.592,16.0,3.5,0.5,0.0,0.0,,0.0,22.5,2.0,1.0,2.5,Manhattan,Central Park,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-06 23:29:55,2023-01-06 23:41:44,N,3.0,74,138,6.0,3.121,7.46,4.0,0.5,0.33,9.5,,0.3,24.84,1.0,1.0,2.75,Manhattan,Morningside Heights,Boro Zone,Queens,JFK Airport,Airports
1,2023-01-25 21:17:04,2023-01-25 21:37:45,Y,1.0,1,41,6.0,3.589,9.06,6.0,0.5,0.0,6.55,,0.3,22.41,2.0,2.0,0.0,Unknown,Unknown,Unknown,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-07 19:05:00,2023-01-07 19:43:19,N,4.0,132,7,1.0,3.152,8.52,6.0,0.5,3.36,6.55,,0.3,25.23,1.0,2.0,0.0,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-16 11:22:01,2023-01-16 11:27:39,Y,6.0,7,132,5.0,1.706,4.41,3.0,0.0,1.19,5.76,,0.3,17.41,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Queens,LaGuardia Airport,Airports
2,2023-01-30 18:12:45,2023-01-30 18:38:28,Y,99.0,181,7,0.0,2.419,5.91,0.0,0.0,0.0,9.5,,0.3,18.21,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-26 23:40:39,2023-01-26 23:51:54,N,3.0,181,181,0.0,0.275,2.5,3.0,0.0,0.0,0.0,,0.3,8.3,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-08 14:46:43,2023-01-08 15:06:40,Y,99.0,263,263,9.0,2.175,3.93,2.75,0.5,1.77,0.0,,0.0,11.45,1.0,1.0,2.5,Brooklyn,Greenpoint,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-19 13:25:46,2023-01-19 13:33:51,Y,99.0,7,41,1.0,2.645,7.92,5.0,0.5,0.0,12.24,,0.0,28.41,2.0,2.0,2.75,Queens,Steinway,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-15 21:31:27,2023-01-15 21:39:47,N,3.0,41,7,9.0,2.003,5.6,4.0,0.5,0.68,17.0,,0.3,28.08,1.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Queens,Steinway,Boro Zone
2,2023-01-03 21:58:44,2023-01-03 22:17:48,N,5.0,138,138,5.0,6.44,13.71,4.0,0.0,0.0,17.0,,0.0,34.71,2.0,1.0,0.0,Queens,JFK Airport,Airports,Queens,JFK Airport,Airports
2,2023-01-19 12:23:12,2023-01-19 12:44:02,Y,3.0,138,7,3.0,3.221,9.06,1.25,0.0,0.0,0.0,,0.3,10.61,2.0,1.0,0.0,Queens,JFK Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-20 19:08:44,2023-01-20 19:51:16,N,1.0,41,4,1.0,2.826,7.51,5.0,0.5,0.31,0.0,,0.3,16.37,1.0,2.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-02 11:55:50,2023-01-02 12:19:44,N,99.0,263,132,9.0,2.874,8.3,6.0,0.0,1.89,6.55,,0.0,25.49,1.0,1.0,2.75,Brooklyn,Greenpoint,Boro Zone,Queens,LaGuardia Airport,Airports
2,2023-01-15 04:40:08,2023-01-15 05:20:29,N,4.0,74,263,3.0,3.448,12.66,1.5,0.5,0.0,9.5,,0.3,26.96,2.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-15 13:21:09,2023-01-15 13:56:09,N,6.0,138,132,3.0,3.893,8.64,1.25,0.0,0.0,9.5,,0.3,22.44,2.0,1.0,2.75,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
1,2023-01-19 04:39:11,2023-01-19 04:42:20,N,6.0,263,41,1.0,1.808,2.57,5.0,0.5,0.0,6.55,,0.3,17.67,2.0,2.0,2.75,Brooklyn,Greenpoint,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-13 22:31:02,2023-01-13 22:54:13,Y,4.0,132,142,2.0,0.382,3.3,0.0,0.0,0.0,5.76,,0.0,11.56,1.0,2.0,2.5,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-26 02:02:34,2023-01-26 02:14:08,Y,6.0,138,132,4.0,1.037,3.38,1.25,0.0,2.88,5.76,,0.3,16.07,1.0,1.0,2.5,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
2,2023-01-11 00:18:59,2023-01-11 00:42:13,Y,5.0,4,41,4.0,2.694,8.37,4.0,0.0,0.0,9.5,,0.3,24.67,2.0,2.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-25 05:00:35,2023-01-25 05:29:48,N,2.0,142,181,9.0,1.746,5.55,5.5,0.0,0.0,0.0,,0.3,14.1,1.0,1.0,2.75,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-27 06:03:05,2023-01-27 06:06:29,Y,2.0,4,142,2.0,1.717,4.89,4.0,0.0,0.0,5.76,,0.3,14.95,2.0,2.0,0.0,Bronx,Allerton/Pelham Gardens,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-31 14:44:48,2023-01-31 15:28:39,Y,5.0,74,7,4.0,1.267,6.85,0.0,0.5,0.39,12.24,,0.3,23.03,1.0,1.0,2.75,Manhattan,Morningside Heights,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-11 23:56:02,2023-01-12 00:02:52,N,4.0,263,4,5.0,4.267,10.24,0.5,0.5,0.77,17.0,,0.0,29.01,1.0,1.0,0.0,Brooklyn,Greenpoint,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-02 10:06:15,2023-01-02 10:35:55,Y,3.0,75,1,3.0,5.572,15.26,6.0,0.0,0.0,12.24,,0.3,36.3,2.0,2.0,2.5,Manhattan,Bloomingdale,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-05 19:10:00,2023-01-05 19:26:47,Y,1.0,239,263,5.0,2.288,8.51,2.75,0.0,0.0,5.76,,0.0,17.02,2.0,2.0,0.0,Manhattan,Central Park,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-30 03:51:47,2023-01-30 03:58:58,N,1.0,7,4,5.0,2.884,6.59,3.0,0.5,0.0,6.55,,0.3,16.94,2.0,1.0,0.0,Queens,Steinway,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-27 17:01:37,2023-01-27 17:46:16,Y,2.0,239,75,0.0,6.779,16.33,3.75,0.0,1.02,12.24,,0.0,36.09,1.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-04 03:55:49,2023-01-04 04:16:20,Y,6.0,41,74,2.0,2.962,8.94,0.0,0.5,0.53,12.24,,0.3,22.51,1.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-17 09:23:27,2023-01-17 09:26:11,Y,5.0,263,7,3.0,0.288,3.72,6.0,0.5,0.0,9.5,,0.3,22.52,2.0,2.0,2.5,Brooklyn,Greenpoint,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-15 10:18:33,2023-01-15 10:51:31,N,6.0,7,4,1.0,4.337,15.06,3.0,0.0,1.51,0.0,,0.0,22.32,1.0,1.0,2.75,Queens,Steinway,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-07 00:12:45,2023-01-07 00:19:19,N,99.0,132,41,4.0,3.206,9.42,3.5,0.0,0.0,5.76,,0.3,21.48,2.0,2.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-12 21:25:57,2023-01-12 21:33:15,Y,5.0,132,138,3.0,1.668,6.25,1.0,0.5,2.04,0.0,,0.3,12.84,1.0,2.0,2.75,Queens,LaGuardia Airport,Airports,Queens,JFK Airport,Airports
2,2023-01-19 17:03:16,2023-01-19 17:28:49,Y,5.0,142,75,2.0,2.442,7.55,0.5,0.0,0.0,9.5,,0.0,20.3,2.0,1.0,2.75,Queens,Steinway,Boro Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-10 21:47:27,2023-01-10 22:09:54,Y,4.0,239,74,2.0,1.182,4.25,1.0,0.0,0.0,0.0,,0.0,8.0,2.0,1.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-21 13:18:42,2023-01-21 13:38:39,N,6.0,7,7,1.0,0.144,5.81,1.5,0.0,2.37,17.0,,0.3,26.98,1.0,2.0,0.0,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-30 00:47:06,2023-01-30 01:18:20,Y,1.0,7,1,4.0,1.423,4.61,3.5,0.0,0.0,0.0,,0.0,10.61,2.0,2.0,2.5,Queens,Steinway,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-16 04:07:55,2023-01-16 04:48:00,Y,5.0,75,75,5.0,2.735,7.37,5.0,0.5,1.89,17.0,,0.3,32.06,1.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-21 03:28:54,2023-01-21 03:52:56,N,99.0,142,181,5.0,2.427,10.26,1.0,0.5,0.0,9.5,,0.3,24.06,2.0,2.0,2.5,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-02 07:19:42,2023-01-02 07:42:16,Y,6.0,138,132,1.0,1.294,7.25,5.5,0.5,2.17,5.76,,0.0,23.93,1.0,2.0,2.75,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
1,2023-01-21 09:01:02,2023-01-21 09:20:52,Y,1.0,132,74,0.0,3.401,9.71,5.5,0.5,0.0,12.24,,0.0,27.95,2.0,2.0,0.0,Queens,LaGuardia Airport,Airports,Manhattan,Morningside Heights,Boro Zone
2,2023-01-07 17:58:18,2023-01-07 18:26:51,N,2.0,132,75,4.0,3.371,6.68,1.0,0.5,0.0,5.76,,0.0,16.44,2.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Bloomingdale,Boro Zone
1,2023-01-26 17:40:50,2023-01-26 18:01:19,Y,4.0,181,75,2.0,1.899,6.15,1.0,0.0,3.04,0.0,,0.3,12.99,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-02 14:45:44,2023-01-02 15:27:07,N,3.0,41,41,3.0,2.899,7.25,0.0,0.0,0.0,9.5,,0.3,19.55,2.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-31 12:25:22,2023-01-31 12:30:03,Y,6.0,1,132,4.0,3.718,10.68,5.5,0.5,0.0,6.55,,0.0,25.73,2.0,2.0,2.5,Unknown,Unknown,Unknown,Queens,LaGuardia Airport,Airports
1,2023-01-13 11:09:01,2023-01-13 11:19:59,N,4.0,1,41,3.0,3.225,12.3,3.0,0.5,0.0,0.0,,0.3,18.6,2.0,2.0,2.5,Unknown,Unknown,Unknown,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-31 23:49:07,2023-02-01 00:05:02,N,2.0,7,1,3.0,2.861,10.98,0.5,0.5,0.0,17.0,,0.0,28.98,1.0,1.0,0.0,Queens,Steinway,Boro Zone,Unknown,Unknown,Unknown
1,2023-01-16 17:04:13,2023-01-16 17:17:05,Y,4.0,75,1,5.0,3.151,7.22,4.0,0.0,0.0,9.5,,0.3,23.77,2.0,2.0,2.75,Manhattan,Bloomingdale,Boro Zone,Unknown,Unknown,Unknown
1,2023-01-09 17:21:44,2023-01-09 17:27:42,N,1.0,41,74,3.0,0.278,4.48,0.0,0.0,3.24,0.0,,0.0,7.72,1.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-10 22:09:02,2023-01-10 22:26:30,Y,5.0,1,181,6.0,1.291,6.28,3.5,0.0,1.05,5.76,,0.3,16.89,1.0,2.0,0.0,Unknown,Unknown,Unknown,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-09 04:04:20,2023-01-09 04:25:56,Y,2.0,138,132,6.0,4.291,9.69,3.5,0.0,0.0,6.55,,0.0,22.49,2.0,1.0,2.75,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
2,2023-01-23 05:27:24,2023-01-23 05:37:27,N,5.0,75,4,1.0,2.629,6.98,1.25,0.5,1.41,9.5,,0.3,19.94,1.0,1.0,0.0,Manhattan,Bloomingdale,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-02 06:35:55,2023-01-02 06:52:35,Y,5.0,181,132,1.0,0.424,2.65,1.0,0.5,2.82,9.5,,0.0,19.22,1.0,1.0,2.75,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,LaGuardia Airport,Airports
1,2023-01-25 03:01:48,2023-01-25 03:07:42,Y,99.0,181,263,6.0,4.567,10.19,3.0,0.5,0.0,9.5,,0.3,23.49,2.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-31 16:43:55,2023-01-31 16:48:16,Y,4.0,142,75,2.0,2.254,5.66,1.5,0.5,0.0,0.0,,0.0,7.66,2.0,2.0,0.0,Queens,Steinway,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-22 08:49:58,2023-01-22 09:31:58,Y,5.0,263,7,1.0,0.524,2.61,3.0,0.0,0.0,9.5,,0.3,18.16,1.0,2.0,2.75,Brooklyn,Greenpoint,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-25 03:01:44,2023-01-25 03:21:00,Y,4.0,75,263,4.0,2.391,6.58,1.5,0.5,0.0,0.0,,0.3,11.63,2.0,2.0,2.75,Manhattan,Bloomingdale,Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-19 16:10:47,2023-01-19 16:31:46,Y,3.0,132,239,9.0,2.303,4.81,1.5,0.5,0.0,6.55,,0.3,16.41,2.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Manhattan,Central Park,Yellow Zone
1,2023-01-30 14:45:04,2023-01-30 15:21:43,N,99.0,263,132,2.0,2.331,4.99,0.5,0.0,0.87,5.76,,0.3,14.92,1.0,1.0,2.5,Brooklyn,Greenpoint,Boro Zone,Queens,LaGuardia Airport,Airports
1,2023-01-31 23:14:45,2023-01-31 23:24:27,Y,99.0,7,239,2.0,0.424,2.62,2.75,0.5,0.0,12.24,,0.0,18.11,2.0,1.0,0.0,Queens,Steinway,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-04 01:52:52,2023-01-04 02:36:34,N,4.0,41,75,4.0,3.596,8.82,4.0,0.0,0.0,0.0,,0.0,15.57,2.0,2.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-28 16:41:59,2023-01-28 17:04:49,Y,1.0,74,239,3.0,3.737,10.27,3.5,0.0,3.03,12.24,,0.0,31.54,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-20 00:21:32,2023-01-20 00:34:17,N,3.0,4,142,6.0,0.925,2.5,2.5,0.0,1.24,5.76,,0.0,14.75,1.0,1.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-03 05:10:20,2023-01-03 05:24:07,N,99.0,74,263,4.0,2.827,9.73,1.25,0.0,0.0,5.76,,0.3,19.54,1.0,2.0,2.5,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-30 06:09:11,2023-01-30 06:35:37,Y,5.0,263,1,4.0,1.521,6.41,2.0,0.0,0.0,5.76,,0.3,17.22,2.0,2.0,2.75,Brooklyn,Greenpoint,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-03 11:26:21,2023-01-03 12:00:56,Y,99.0,239,142,5.0,0.601,3.24,5.0,0.5,1.87,5.76,,0.3,19.42,1.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Queens,Steinway,Boro Zone
1,2023-01-06 01:33:45,2023-01-06 01:50:25,N,6.0,138,142,3.0,2.405,7.56,3.75,0.0,0.0,0.0,,0.3,14.11,2.0,1.0,2.5,Queens,JFK Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-30 10:06:57,2023-01-30 10:19:09,N,1.0,7,7,6.0,2.995,8.8,3.75,0.5,2.46,5.76,,0.0,24.02,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-17 21:55:31,2023-01-17 22:02:57,N,2.0,75,75,3.0,2.578,10.19,2.75,0.0,0.0,0.0,,0.0,15.69,1.0,2.0,2.75,Manhattan,Bloomingdale,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-28 03:55:20,2023-01-28 04:08:54,Y,99.0,4,41,5.0,2.395,6.04,1.0,0.0,0.0,12.24,,0.0,19.28,2.0,1.0,0.0,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-21 03:42:53,2023-01-21 04:15:17,N,5.0,75,1,5.0,2.015,7.81,2.75,0.5,0.0,5.76,,0.3,17.12,2.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Unknown,Unknown,Unknown
1,2023-01-06 11:15:01,2023-01-06 11:59:18,Y,5.0,239,138,6.0,4.517,10.43,2.75,0.0,1.31,0.0,,0.3,17.29,1.0,2.0,2.5,Manhattan,Central Park,Yellow Zone,Queens,JFK Airport,Airports
2,2023-01-21 14:21:25,2023-01-21 14:53:24,N,6.0,7,1,0.0,1.189,2.88,0.0,0.0,0.0,0.0,,0.3,5.93,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-09 07:50:07,2023-01-09 08:24:04,Y,5.0,74,181,4.0,0.952,4.0,1.25,0.5,0.0,5.76,,0.3,14.56,2.0,2.0,2.75,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-21 23:26:15,2023-01-22 00:06:48,Y,4.0,1,132,5.0,2.065,6.25,2.0,0.5,0.0,5.76,,0.3,17.31,1.0,1.0,2.5,Unknown,Unknown,Unknown,Queens,LaGuardia Airport,Airports
1,2023-01-23 07:11:51,2023-01-23 07:13:51,Y,6.0,138,74,4.0,1.922,6.99,5.0,0.0,3.01,0.0,,0.3,17.8,1.0,1.0,2.5,Queens,JFK Airport,Airports,Manhattan,Morningside Heights,Boro Zone
2,2023-01-07 13:51:42,2023-01-07 14:24:08,Y,2.0,4,1,6.0,4.712,9.4,2.75,0.0,0.0,9.5,,0.3,24.45,2.0,2.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Unknown,Unknown,Unknown
1,2023-01-23 20:34:07,2023-01-23 20:40:14,N,1.0,138,7,2.0,0.749,2.5,0.0,0.0,0.0,5.76,,0.3,11.06,1.0,2.0,2.5,Queens,JFK Airport,Airports,Queens,Steinway,Boro Zone
2,2023-01-06 20:56:05,2023-01-06 20:58:35,N,3.0,1,1,4.0,0.743,4.62,2.0,0.0,0.0,6.55,,0.3,13.47,2.0,1.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1,2023-01-10 14:13:11,2023-01-10 14:39:09,N,3.0,181,132,5.0,0.193,3.03,3.75,0.5,0.0,0.0,,0.3,7.58,2.0,2.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,LaGuardia Airport,Airports
1,2023-01-15 11:42:55,2023-01-15 12:11:36,Y,6.0,75,7,5.0,0.693,2.54,2.5,0.5,0.0,6.55,,0.0,12.09,1.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-26 19:33:13,2023-01-26 20:11:54,N,6.0,263,74,4.0,1.561,4.91,3.5,0.5,0.0,9.5,,0.3,21.21,2.0,2.0,2.5,Brooklyn,Greenpoint,Boro Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-21 01:45:39,2023-01-21 02:05:38,Y,2.0,239,239,3.0,1.916,5.04,3.75,0.5,0.9,0.0,,0.0,10.19,1.0,2.0,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-10 20:12:30,2023-01-10 20:31:14,N,5.0,239,132,0.0,2.167,7.43,0.0,0.5,0.0,6.55,,0.0,14.48,2.0,1.0,0.0,Manhattan,Central Park,Yellow Zone,Queens,LaGuardia Airport,Airports
2,2023-01-19 07:17:00,2023-01-19 07:40:52,N,2.0,4,74,3.0,1.806,7.95,4.0,0.5,2.01,0.0,,0.3,17.51,1.0,1.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-21 12:52:09,2023-01-21 13:14:54,Y,6.0,74,138,5.0,3.728,8.28,5.5,0.5,0.0,0.0,,0.3,17.08,2.0,2.0,2.5,Manhattan,Morningside Heights,Boro Zone,Queens,JFK Airport,Airports
1,2023-01-05 13:19:34,2023-01-05 13:25:24,N,6.0,181,142,6.0,3.543,10.03,3.0,0.5,0.0,6.55,,0.3,22.88,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-07 12:07:40,2023-01-07 12:42:50,N,3.0,142,181,2.0,3.336,8.19,1.5,0.0,1.67,0.0,,0.0,14.11,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-03 01:25:12,2023-01-03 01:51:09,N,99.0,4,7,9.0,3.819,12.72,1.5,0.0,1.48,17.0,,0.3,35.5,1.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Queens,Steinway,Boro Zone
